Original Header:
Sensor Name: MAX30100
Cow ID: 129
I2CAddress: 0x57
Sampling frequency: 25 Hz
Data Format: 
	IR_0, RED_0, T_0, t0
	IR_1, RED_1, T_1, t1
	...
	...
	...
	IR_n, RED_n, T_n, tn
	Where IR is the MAX30100's infared count expressed as an unsigned short. (16-bit) RED is the MAX30100's RED count expressed as an unsigned short. T is the MAX30100's temperature expressed as a 32-bit float. The value is in degrees C. t is the time that the data point was taken in seconds, from the epoch. It is a double precision float. (64-bit) Each data point consists of this 3 value plus a timestamp, sequentially written to file. 
!@#

CSV Header:
The time is in seconds, subtracting off the startTime.
!@#
6488, 7380, 26.3, 558.219085
6516, 7404, 26.3, 558.257293
6492, 7388, 26.3, 558.297180
6508, 7400, 26.3, 558.337249
6504, 7384, 26.3, 558.377289
6488, 7384, 26.3, 558.419067
6492, 7400, 26.3, 558.457611
6492, 7380, 26.3, 558.497558
6508, 7384, 26.3, 558.537292
6508, 7372, 26.3, 558.577270
6496, 7392, 26.3, 558.619110
6508, 7396, 26.3, 558.657379
6480, 7368, 26.3, 558.697265
6492, 7380, 26.3, 558.737274
6508, 7392, 26.3, 558.777343
6508, 7388, 26.3, 558.819122
6488, 7384, 26.3, 558.857269
6496, 7384, 26.3, 558.897522
6500, 7396, 26.3, 558.937286
6504, 7396, 26.0, 558.986511
6480, 7368, 26.0, 559.020752
6492, 7384, 26.0, 559.057312
6512, 7408, 26.0, 559.097290
6492, 7404, 26.0, 559.137268
6484, 7368, 26.0, 559.177093
6508, 7392, 26.0, 559.318847
6524, 7404, 26.0, 559.359161
6500, 7384, 26.0, 559.400970
6512, 7396, 26.0, 559.438965
6488, 7396, 26.0, 559.478912
6488, 7372, 26.0, 559.520477
6496, 7376, 26.0, 559.558929
6520, 7388, 26.0, 559.600952
6504, 7404, 26.0, 559.638977
6484, 7372, 26.0, 559.678894
6492, 7388, 26.0, 559.719024
6492, 7376, 26.0, 559.758911
6504, 7388, 26.0, 559.800873
6512, 7384, 26.0, 559.838958
6500, 7388, 26.0, 559.878906
6488, 7380, 26.0, 559.919098
6488, 7384, 26.0, 559.959015
6504, 7388, 26.0, 560.000824
6492, 7380, 26.0, 560.038940
6496, 7376, 26.0, 560.088012
6492, 7376, 26.0, 560.119110
6492, 7392, 26.0, 560.158966
6508, 7384, 26.0, 560.200897
6488, 7380, 26.0, 560.238922
6496, 7388, 26.0, 560.278961
6508, 7404, 26.0, 560.318969
6492, 7388, 26.0, 560.358978
6496, 7368, 26.0, 560.400970
6500, 7372, 26.0, 560.438934
6500, 7400, 26.0, 560.478973
6500, 7380, 26.0, 560.520447
6496, 7376, 26.0, 560.558929
6516, 7404, 26.0, 560.600799
6488, 7372, 26.0, 560.638946
6504, 7384, 26.0, 560.678924
6500, 7392, 26.0, 560.719085
6504, 7392, 26.0, 560.758972
6500, 7404, 26.0, 560.800811
6492, 7376, 26.0, 560.839111
6488, 7388, 26.0, 560.878998
6500, 7400, 26.0, 560.919098
6512, 7384, 26.0, 560.959076
6488, 7388, 26.0, 561.000793
6500, 7384, 26.0, 561.038940
6508, 7384, 26.1, 561.088257
6492, 7384, 26.1, 561.119140
6484, 7380, 26.1, 561.158996
6492, 7396, 26.1, 561.200775
6500, 7384, 26.1, 561.238983
6508, 7380, 26.1, 561.279052
6484, 7392, 26.1, 561.318939
6504, 7392, 26.1, 561.358978
6496, 7380, 26.1, 561.400970
6500, 7392, 26.1, 561.438934
6504, 7372, 26.1, 561.479095
6500, 7388, 26.1, 561.520569
6504, 7396, 26.1, 561.558929
6496, 7396, 26.1, 561.600891
6500, 7388, 26.1, 561.639007
6492, 7384, 26.1, 561.678955
6512, 7396, 26.1, 561.718963
6500, 7384, 26.1, 561.759155
6500, 7384, 26.1, 561.800811
6500, 7372, 26.1, 561.839142
6488, 7368, 26.1, 561.878998
6508, 7396, 26.1, 561.919006
6500, 7396, 26.1, 561.958984
6480, 7368, 26.1, 562.000854
6496, 7388, 26.1, 562.038940
6512, 7388, 26.3, 562.088134
6504, 7388, 26.3, 562.119049
6484, 7376, 26.3, 562.159118
6504, 7380, 26.3, 562.200897
6524, 7392, 26.3, 562.238891
6496, 7400, 26.3, 562.278991
6480, 7372, 26.3, 562.319092
6500, 7380, 26.3, 562.359039
6516, 7384, 26.3, 562.401001
6480, 7368, 26.3, 562.438934
6508, 7404, 26.3, 562.478912
6500, 7396, 26.3, 562.520630
6488, 7372, 26.3, 562.558899
6488, 7380, 26.3, 562.600921
6500, 7392, 26.3, 562.639007
6496, 7368, 26.3, 562.679107
6496, 7384, 26.3, 562.719085
6484, 7384, 26.3, 562.758972
6496, 7384, 26.3, 562.800781
6492, 7368, 26.3, 562.839020
6492, 7392, 26.3, 562.879089
6492, 7388, 26.3, 562.919128
6496, 7396, 26.3, 562.958954
6488, 7376, 26.3, 563.000824
6504, 7380, 26.3, 563.038940
6500, 7396, 26.0, 563.088165
6492, 7384, 26.0, 563.119171
6496, 7380, 26.0, 563.159301
6500, 7376, 26.0, 563.200927
6508, 7388, 26.0, 563.238922
6488, 7384, 26.0, 563.279144
6480, 7360, 26.0, 563.318969
6500, 7388, 26.0, 563.358947
6516, 7392, 26.0, 563.400970
6504, 7376, 26.0, 563.438934
6500, 7404, 26.0, 563.479065
6500, 7392, 26.0, 563.520508
6488, 7368, 26.0, 563.558899
6496, 7384, 26.0, 563.600860
6516, 7408, 26.0, 563.638977
6484, 7388, 26.0, 563.678924
6484, 7360, 26.0, 563.719055
6476, 7356, 26.0, 563.758941
6496, 7384, 26.0, 563.800781
6508, 7396, 26.0, 563.839050
6484, 7380, 26.0, 563.878967
6480, 7368, 26.0, 563.919128
6488, 7396, 26.0, 563.959076
6492, 7388, 26.0, 564.000976
6488, 7380, 26.0, 564.038940
6500, 7392, 26.1, 564.088318
6512, 7396, 26.1, 564.119079
6476, 7372, 26.1, 564.158996
6480, 7384, 26.1, 564.220031
6512, 7376, 26.1, 564.245941
6476, 7372, 26.1, 564.278991
6496, 7380, 26.1, 564.319000
6512, 7404, 26.1, 564.358978
6508, 7396, 26.1, 564.401001
6516, 7412, 26.1, 564.439026
6452, 7348, 26.1, 564.478912
6524, 7388, 26.1, 564.520630
6504, 7400, 26.1, 564.558990
6472, 7360, 26.1, 564.600860
6520, 7424, 26.1, 564.638946
6472, 7376, 26.1, 564.679077
6448, 7328, 26.1, 564.718933
6456, 7328, 26.1, 564.759124
6536, 7420, 26.1, 564.800873
6500, 7388, 26.1, 564.838958
6464, 7352, 26.1, 564.878936
6496, 7368, 26.1, 564.918976
6508, 7396, 26.1, 564.958954
6480, 7376, 26.1, 565.000946
6468, 7356, 26.1, 565.039032
6504, 7388, 25.6, 565.088134
6504, 7408, 25.6, 565.118957
6480, 7368, 25.6, 565.158905
6484, 7364, 25.6, 565.200927
6508, 7372, 25.6, 565.239013
6492, 7364, 25.6, 565.278991
6488, 7368, 25.6, 565.319000
6480, 7376, 25.6, 565.358947
6480, 7360, 25.6, 565.400970
6480, 7384, 25.6, 565.438965
6496, 7376, 25.6, 565.479034
6488, 7360, 25.6, 565.520447
6492, 7368, 25.6, 565.558899
6496, 7392, 25.6, 565.600769
6492, 7388, 25.6, 565.638916
6484, 7364, 25.6, 565.678924
6476, 7376, 25.6, 565.719024
6496, 7364, 25.6, 565.758941
6496, 7384, 25.6, 565.800781
6476, 7380, 25.6, 565.838958
6476, 7368, 25.6, 565.879028
6480, 7368, 25.6, 565.918976
6508, 7380, 25.6, 565.958954
6484, 7380, 25.6, 566.000885
6476, 7356, 25.6, 566.038910
6492, 7388, 25.9, 566.088165
6500, 7380, 25.9, 566.118988
6476, 7372, 25.9, 566.158966
6484, 7368, 25.9, 566.200897
6488, 7388, 25.9, 566.238952
6496, 7380, 25.9, 566.279052
6492, 7376, 25.9, 566.318969
6492, 7372, 25.9, 566.358917
6496, 7376, 25.9, 566.401001
6480, 7356, 25.9, 566.438965
6492, 7392, 25.9, 566.478973
6500, 7396, 25.9, 566.520538
6492, 7384, 25.9, 566.558929
6480, 7376, 25.9, 566.600799
6496, 7384, 25.9, 566.638977
6488, 7376, 25.9, 566.678894
6492, 7384, 25.9, 566.719116
6504, 7384, 25.9, 566.758911
6484, 7380, 25.9, 566.800811
6492, 7376, 25.9, 566.839020
6492, 7384, 25.9, 566.878936
6488, 7372, 25.9, 566.919159
6500, 7388, 25.9, 566.959015
6484, 7384, 25.9, 567.000854
6476, 7368, 25.9, 567.038940
6500, 7388, 25.9, 567.088073
6496, 7384, 25.9, 567.119079
6496, 7384, 25.9, 567.158905
6488, 7376, 25.9, 567.200958
6504, 7396, 25.9, 567.238952
6496, 7388, 25.9, 567.278930
6476, 7380, 25.9, 567.319122
6484, 7372, 25.9, 567.359100
6492, 7380, 25.9, 567.401031
6472, 7360, 25.9, 567.438965
6504, 7380, 25.9, 567.478912
6496, 7396, 25.9, 567.520324
6468, 7364, 25.9, 567.559112
6496, 7372, 25.9, 567.600830
6504, 7376, 25.9, 567.638977
6488, 7384, 25.9, 567.678924
6480, 7372, 25.9, 567.718933
6492, 7380, 25.9, 567.758972
6484, 7376, 25.9, 567.800903
6488, 7380, 25.9, 567.838958
6492, 7396, 25.9, 567.878936
6504, 7380, 25.9, 567.919311
6492, 7372, 25.9, 567.958954
6480, 7376, 25.9, 568.000915
6492, 7396, 25.9, 568.039001
6488, 7384, 25.3, 568.088043
6480, 7368, 25.3, 568.119079
6492, 7380, 25.3, 568.158905
6492, 7388, 25.3, 568.200927
6492, 7368, 25.3, 568.238922
6476, 7380, 25.3, 568.279083
6492, 7364, 25.3, 568.319061
6496, 7376, 25.3, 568.358978
6496, 7384, 25.3, 568.400970
6492, 7380, 25.3, 568.438965
6488, 7384, 25.3, 568.478973
6492, 7380, 25.3, 568.519775
6480, 7372, 25.3, 568.558899
6488, 7360, 25.3, 568.600769
6484, 7372, 25.3, 568.639312
6492, 7388, 25.3, 568.681030
6480, 7360, 25.3, 568.719116
6484, 7360, 25.3, 568.758911
6492, 7364, 25.3, 568.800750
6484, 7368, 25.3, 568.838958
6504, 7380, 25.3, 568.878936
6488, 7372, 25.3, 568.919098
6480, 7368, 25.3, 568.958984
6484, 7388, 25.3, 569.000854
6496, 7392, 25.3, 569.039093
6476, 7368, 25.7, 569.112701
6484, 7356, 25.7, 569.141296
6512, 7388, 25.7, 569.243591
6484, 7384, 25.7, 569.284637
6472, 7360, 25.7, 569.323364
6484, 7372, 25.7, 569.363067
6492, 7396, 25.7, 569.403198
6492, 7380, 25.7, 569.443145
6472, 7364, 25.7, 569.484649
6504, 7400, 25.7, 569.523041
6476, 7368, 25.7, 569.563324
6472, 7360, 25.7, 569.602997
6500, 7368, 25.7, 569.643066
6488, 7388, 25.7, 569.684570
6480, 7364, 25.7, 569.723053
6476, 7364, 25.7, 569.763000
6460, 7364, 25.7, 569.803283
6472, 7380, 25.7, 569.842987
6492, 7384, 25.7, 569.884582
6484, 7380, 25.7, 569.922943
6484, 7368, 25.7, 569.963226
6492, 7376, 25.7, 570.003021
6484, 7380, 25.7, 570.042999
6468, 7360, 25.7, 570.084594
6496, 7392, 25.7, 570.122894
6508, 7380, 26.4, 570.172363
6476, 7356, 26.4, 570.203064
6480, 7368, 26.4, 570.242920
6504, 7384, 26.4, 570.284729
6496, 7376, 26.4, 570.326538
6480, 7356, 26.4, 570.362671
6480, 7368, 26.4, 570.403167
6512, 7396, 26.4, 570.443268
6488, 7380, 26.4, 570.484588
6472, 7360, 26.4, 570.523041
6488, 7372, 26.4, 570.563415
6512, 7380, 26.4, 570.602997
6476, 7376, 26.4, 570.643127
6472, 7348, 26.4, 570.684601
6504, 7380, 26.4, 570.723022
6496, 7388, 26.4, 570.763061
6468, 7372, 26.4, 570.803009
6464, 7356, 26.4, 570.842987
6496, 7372, 26.4, 570.884552
6500, 7380, 26.4, 570.923034
6484, 7376, 26.4, 570.962890
6476, 7368, 26.4, 571.003021
6472, 7372, 26.4, 571.043457
6500, 7392, 26.4, 571.084594
6480, 7380, 26.4, 571.123199
6480, 7356, 25.5, 571.172332
6492, 7388, 25.5, 571.203064
6480, 7380, 25.5, 571.242981
6472, 7368, 25.5, 571.284851
6492, 7388, 25.5, 571.323425
6488, 7376, 25.5, 571.363006
6480, 7364, 25.5, 571.403015
6488, 7380, 25.5, 571.443023
6480, 7368, 25.5, 571.484588
6472, 7376, 25.5, 571.523010
6496, 7392, 25.5, 571.562988
6480, 7376, 25.5, 571.603149
6468, 7356, 25.5, 571.643036
6480, 7360, 25.5, 571.684723
6476, 7356, 25.5, 571.723083
6480, 7384, 25.5, 571.763275
6476, 7364, 25.5, 571.803039
6472, 7360, 25.5, 571.843261
6496, 7384, 25.5, 571.884582
6500, 7392, 25.5, 571.923156
6492, 7364, 25.5, 571.962982
6480, 7368, 25.5, 572.002990
6512, 7372, 25.5, 572.042999
6496, 7388, 25.5, 572.085296
6476, 7376, 25.5, 572.122894
6476, 7368, 26.3, 572.172638
6500, 7392, 26.3, 572.203155
6496, 7376, 26.3, 572.243164
6492, 7364, 26.3, 572.284851
6488, 7380, 26.3, 572.323211
6504, 7376, 26.3, 572.362976
6480, 7392, 26.3, 572.403015
6484, 7372, 26.3, 572.443023
6480, 7372, 26.3, 572.484558
6496, 7376, 26.3, 572.523041
6484, 7364, 26.3, 572.563019
6496, 7384, 26.3, 572.603027
6480, 7368, 26.3, 572.643066
6484, 7368, 26.3, 572.684540
6484, 7376, 26.3, 572.722992
6496, 7376, 26.3, 572.763000
6476, 7364, 26.3, 572.803314
6472, 7356, 26.3, 572.842926
6504, 7380, 26.3, 572.884735
6492, 7372, 26.3, 572.923065
6476, 7368, 26.3, 572.962982
6476, 7352, 26.3, 573.003051
6488, 7372, 26.3, 573.042999
6492, 7392, 26.3, 573.084625
6472, 7380, 26.3, 573.123230
6484, 7368, 26.9, 573.172271
6504, 7388, 26.9, 573.203064
6496, 7388, 26.9, 573.242981
6468, 7372, 26.9, 573.285248
6476, 7372, 26.9, 573.322998
6508, 7400, 26.9, 573.363037
6488, 7388, 26.9, 573.403473
6456, 7368, 26.9, 573.443329
6488, 7396, 26.9, 573.484588
6488, 7384, 26.9, 573.523193
6468, 7368, 26.9, 573.563202
6496, 7380, 26.9, 573.602997
6488, 7380, 26.9, 573.643005
6472, 7376, 26.9, 573.684540
6496, 7364, 26.9, 573.723266
6484, 7372, 26.9, 573.763000
6468, 7368, 26.9, 573.803344
6492, 7392, 26.9, 573.842987
6496, 7388, 26.9, 573.884582
6492, 7376, 26.9, 573.923004
6476, 7368, 26.9, 573.962951
6496, 7372, 26.9, 574.003326
6500, 7396, 26.9, 574.043060
6480, 7364, 26.9, 574.084594
6468, 7376, 26.9, 574.123047
6488, 7388, 25.9, 574.175598
6496, 7380, 25.9, 574.291687
6476, 7376, 25.9, 574.331787
6480, 7360, 25.9, 574.371734
6488, 7388, 25.9, 574.411804
6488, 7392, 25.9, 574.452331
6484, 7372, 25.9, 574.491760
6476, 7376, 25.9, 574.533874
6488, 7384, 25.9, 574.571747
6496, 7376, 25.9, 574.612091
6480, 7372, 25.9, 574.652496
6492, 7368, 25.9, 574.691681
6484, 7392, 25.9, 574.733703
6476, 7380, 25.9, 574.772003
6492, 7372, 25.9, 574.812164
6492, 7396, 25.9, 574.852478
6484, 7376, 25.9, 574.892181
6488, 7364, 25.9, 574.933990
6484, 7372, 25.9, 574.971740
6488, 7396, 25.9, 575.011810
6476, 7376, 25.9, 575.052429
6472, 7356, 25.9, 575.092010
6496, 7392, 25.9, 575.133758
6492, 7388, 25.9, 575.171631
6472, 7368, 25.9, 575.212036
6496, 7376, 26.8, 575.259735
6500, 7368, 26.8, 575.291656
6500, 7388, 26.8, 575.331573
6484, 7356, 26.8, 575.372101
6488, 7380, 26.8, 575.412048
6492, 7376, 26.8, 575.452545
6492, 7384, 26.8, 575.491729
6484, 7384, 26.8, 575.533935
6488, 7376, 26.8, 575.571930
6492, 7372, 26.8, 575.611755
6496, 7376, 26.8, 575.652435
6492, 7384, 26.8, 575.692138
6488, 7380, 26.8, 575.733795
6480, 7368, 26.8, 575.771667
6492, 7380, 26.8, 575.812195
6492, 7388, 26.8, 575.852295
6480, 7364, 26.8, 575.892181
6480, 7368, 26.8, 575.934082
6484, 7368, 26.8, 575.972137
6496, 7384, 26.8, 576.011963
6472, 7388, 26.8, 576.052490
6476, 7360, 26.8, 576.092132
6492, 7372, 26.8, 576.133911
6492, 7400, 26.8, 576.171997
6468, 7364, 26.8, 576.211731
6476, 7352, 26.6, 576.259430
6516, 7384, 26.6, 576.291626
6492, 7392, 26.6, 576.333832
6480, 7364, 26.6, 576.372009
6492, 7364, 26.6, 576.411773
6508, 7392, 26.6, 576.452301
6484, 7380, 26.6, 576.491729
6464, 7356, 26.6, 576.533752
6492, 7380, 26.6, 576.572082
6508, 7392, 26.6, 576.611755
6480, 7376, 26.6, 576.652374
6488, 7360, 26.6, 576.692016
6488, 7388, 26.6, 576.733703
6488, 7384, 26.6, 576.772033
6484, 7384, 26.6, 576.811737
6488, 7384, 26.6, 576.852386
6492, 7372, 26.6, 576.891876
6496, 7368, 26.6, 576.934021
6472, 7380, 26.6, 576.971740
6492, 7364, 26.6, 577.011688
6480, 7376, 26.6, 577.052246
6484, 7376, 26.6, 577.091675
6492, 7380, 26.6, 577.133819
6500, 7396, 26.6, 577.171844
6480, 7356, 26.6, 577.211731
6484, 7372, 26.8, 577.259491
6500, 7396, 26.8, 577.291626
6480, 7380, 26.8, 577.331695
6468, 7352, 26.8, 577.371643
6480, 7376, 26.8, 577.411743
6500, 7392, 26.8, 577.452301
6480, 7384, 26.8, 577.491729
6464, 7364, 26.8, 577.533722
6480, 7380, 26.8, 577.572021
6492, 7392, 26.8, 577.612152
6488, 7360, 26.8, 577.652588
6476, 7364, 26.8, 577.691681
6496, 7392, 26.8, 577.733734
6488, 7380, 26.8, 577.771759
6472, 7360, 26.8, 577.811737
6500, 7388, 26.8, 577.852356
6484, 7380, 26.8, 577.892090
6468, 7372, 26.8, 577.933838
6472, 7372, 26.8, 577.971679
6496, 7384, 26.8, 578.011993
6496, 7384, 26.8, 578.052520
6476, 7364, 26.8, 578.091705
6480, 7364, 26.8, 578.133819
6492, 7384, 26.8, 578.171722
6476, 7372, 26.8, 578.211670
6488, 7384, 26.6, 578.259216
6492, 7376, 26.6, 578.291656
6480, 7376, 26.6, 578.333709
6480, 7372, 26.6, 578.372009
6492, 7384, 26.6, 578.411773
6496, 7372, 26.6, 578.452148
6488, 7368, 26.6, 578.491729
6484, 7372, 26.6, 578.533752
6480, 7384, 26.6, 578.572174
6484, 7380, 26.6, 578.612060
6488, 7384, 26.6, 578.652405
6460, 7360, 26.6, 578.691742
6492, 7384, 26.6, 578.733764
6496, 7396, 26.6, 578.771759
6472, 7356, 26.6, 578.811737
6496, 7404, 26.6, 578.852386
6484, 7388, 26.6, 578.892212
6468, 7372, 26.6, 578.931579
6488, 7352, 26.6, 578.971985
6500, 7388, 26.6, 579.012054
6492, 7372, 26.6, 579.052917
6468, 7368, 26.6, 579.092010
6472, 7356, 26.6, 579.133758
6504, 7384, 26.6, 579.171692
6500, 7376, 26.6, 579.441040
6476, 7364, 26.3, 579.499420
6484, 7372, 26.3, 579.530365
6492, 7380, 26.3, 579.560791
6476, 7376, 26.3, 579.600860
6484, 7356, 26.3, 579.641418
6492, 7380, 26.3, 579.681396
6496, 7384, 26.3, 579.721100
6476, 7368, 26.3, 579.761413
6480, 7368, 26.3, 579.802307
6480, 7364, 26.3, 579.841156
6484, 7368, 26.3, 579.881195
6496, 7372, 26.3, 579.921417
6484, 7368, 26.3, 579.961059
6480, 7360, 26.3, 580.002411
6484, 7372, 26.3, 580.041107
6492, 7360, 26.3, 580.081176
6468, 7360, 26.3, 580.121124
6484, 7380, 26.3, 580.161102
6480, 7372, 26.3, 580.202423
6500, 7376, 26.3, 580.241119
6480, 7376, 26.3, 580.281097
6476, 7376, 26.3, 580.321136
6484, 7376, 26.3, 580.361145
6492, 7376, 26.3, 580.402466
6496, 7392, 26.3, 580.441101
6460, 7380, 26.1, 580.490326
6472, 7364, 26.1, 580.521057
6488, 7376, 26.1, 580.561157
6480, 7384, 26.1, 580.602295
6472, 7372, 26.1, 580.641205
6484, 7348, 26.1, 580.681183
6496, 7376, 26.1, 580.721130
6472, 7388, 26.1, 580.761017
6468, 7360, 26.1, 580.802246
6480, 7376, 26.1, 580.841125
6488, 7376, 26.1, 580.881103
6488, 7388, 26.1, 580.921112
6468, 7372, 26.1, 580.961181
6472, 7360, 26.1, 581.002472
6512, 7380, 26.1, 581.041107
6500, 7384, 26.1, 581.081329
6480, 7364, 26.1, 581.121063
6476, 7376, 26.1, 581.161133
6484, 7368, 26.1, 581.202331
6496, 7380, 26.1, 581.241119
6484, 7376, 26.1, 581.281402
6492, 7368, 26.1, 581.321075
6476, 7364, 26.1, 581.361053
6480, 7368, 26.1, 581.402466
6492, 7392, 26.1, 581.441101
6476, 7364, 25.6, 581.490387
6488, 7368, 25.6, 581.521087
6480, 7372, 25.6, 581.561126
6484, 7380, 25.6, 581.602386
6476, 7364, 25.6, 581.641144
6488, 7360, 25.6, 581.681427
6496, 7376, 25.6, 581.721191
6484, 7372, 25.6, 581.761444
6496, 7384, 25.6, 581.802429
6476, 7352, 25.6, 581.841247
6500, 7396, 25.6, 581.881103
6476, 7364, 25.6, 581.921112
6464, 7368, 25.6, 581.961242
6492, 7388, 25.6, 582.002411
6480, 7376, 25.6, 582.041321
6460, 7356, 25.6, 582.081115
6496, 7368, 25.6, 582.121521
6476, 7364, 25.6, 582.161133
6484, 7380, 25.6, 582.202301
6480, 7380, 25.6, 582.241333
6472, 7352, 25.6, 582.281097
6488, 7364, 25.6, 582.321319
6492, 7384, 25.6, 582.361450
6496, 7368, 25.6, 582.402527
6468, 7376, 25.6, 582.441040
6488, 7356, 26.5, 582.492187
6476, 7388, 26.5, 582.521606
6488, 7376, 26.5, 582.561126
6476, 7372, 26.5, 582.602264
6480, 7376, 26.5, 582.641510
6484, 7356, 26.5, 582.681335
6484, 7364, 26.5, 582.721191
6496, 7388, 26.5, 582.761108
6484, 7376, 26.5, 582.802215
6480, 7372, 26.5, 582.841369
6484, 7372, 26.5, 582.881469
6484, 7376, 26.5, 582.921112
6472, 7372, 26.5, 582.961120
6488, 7396, 26.5, 583.002441
6484, 7392, 26.5, 583.041198
6480, 7352, 26.5, 583.081238
6464, 7356, 26.5, 583.121063
6492, 7368, 26.5, 583.161133
6488, 7388, 26.5, 583.202362
6476, 7376, 26.5, 583.241119
6468, 7360, 26.5, 583.281128
6492, 7368, 26.5, 583.321167
6480, 7404, 26.5, 583.361419
6476, 7356, 26.5, 583.402527
6476, 7356, 26.5, 583.441406
6496, 7376, 25.5, 583.490692
6492, 7384, 25.5, 583.521087
6484, 7384, 25.5, 583.561065
6496, 7376, 25.5, 583.602234
6476, 7368, 25.5, 583.641449
6480, 7352, 25.5, 583.681091
6476, 7372, 25.5, 583.721069
6500, 7384, 25.5, 583.761078
6476, 7372, 25.5, 583.802429
6472, 7348, 25.5, 583.841552
6484, 7372, 25.5, 583.881286
6488, 7368, 25.5, 583.921142
6476, 7368, 25.5, 583.961517
6488, 7376, 25.5, 584.002472
6480, 7368, 25.5, 584.041473
6484, 7356, 25.5, 584.081451
6476, 7364, 25.5, 584.121155
6492, 7364, 25.5, 584.161102
6476, 7372, 25.5, 584.297485
6464, 7368, 25.5, 584.482940
6484, 7376, 25.5, 584.526550
6484, 7376, 25.5, 584.563232
6480, 7376, 25.5, 584.603302
6480, 7376, 25.5, 584.643280
6456, 7344, 25.5, 584.685577
6488, 7368, 25.3, 584.730621
6496, 7384, 25.3, 584.764648
6464, 7352, 25.3, 584.803528
6476, 7352, 25.3, 584.843536
6496, 7384, 25.3, 584.885345
6468, 7376, 25.3, 584.923248
6464, 7348, 25.3, 584.963257
6480, 7376, 25.3, 585.003418
6464, 7356, 25.3, 585.043274
6492, 7376, 25.3, 585.085296
6460, 7356, 25.3, 585.123199
6468, 7360, 25.3, 585.163269
6476, 7368, 25.3, 585.203186
6476, 7356, 25.3, 585.243347
6476, 7364, 25.3, 585.285370
6476, 7368, 25.3, 585.323272
6472, 7356, 25.3, 585.363281
6468, 7360, 25.3, 585.403442
6476, 7348, 25.3, 585.443359
6480, 7376, 25.3, 585.485351
6476, 7356, 25.3, 585.523285
6464, 7344, 25.3, 585.563263
6496, 7376, 25.3, 585.603210
6488, 7380, 25.3, 585.643524
6472, 7344, 25.3, 585.685272
6484, 7348, 25.9, 585.730530
6480, 7384, 25.9, 585.764465
6496, 7380, 25.9, 585.803283
6468, 7368, 25.9, 585.843384
6472, 7364, 25.9, 585.885345
6476, 7380, 25.9, 585.923248
6496, 7376, 25.9, 585.963257
6476, 7344, 25.9, 586.003448
6488, 7364, 25.9, 586.043640
6496, 7368, 25.9, 586.085327
6468, 7364, 25.9, 586.123291
6468, 7356, 25.9, 586.163208
6480, 7352, 25.9, 586.203277
6480, 7380, 25.9, 586.243255
6472, 7360, 25.9, 586.285370
6476, 7364, 25.9, 586.323272
6468, 7368, 25.9, 586.363342
6480, 7372, 25.9, 586.403198
6476, 7372, 25.9, 586.443237
6472, 7352, 25.9, 586.485321
6472, 7352, 25.9, 586.523254
6480, 7376, 25.9, 586.563324
6480, 7372, 25.9, 586.603302
6472, 7352, 25.9, 586.643280
6480, 7364, 25.9, 586.685638
6480, 7360, 26.6, 586.730102
6476, 7372, 26.6, 586.764892
6460, 7360, 26.6, 586.803253
6468, 7344, 26.6, 586.843200
6476, 7380, 26.6, 586.885406
6492, 7368, 26.6, 586.923492
6472, 7364, 26.6, 586.963257
6456, 7360, 26.6, 587.003265
6484, 7352, 26.6, 587.043335
6496, 7384, 26.6, 587.085357
6468, 7368, 26.6, 587.123260
6460, 7348, 26.6, 587.163208
6484, 7376, 26.6, 587.203247
6488, 7380, 26.6, 587.243591
6460, 7368, 26.6, 587.285431
6472, 7368, 26.6, 587.323425
6476, 7352, 26.6, 587.363586
6476, 7380, 26.6, 587.403290
6476, 7360, 26.6, 587.443359
6468, 7348, 26.6, 587.485443
6476, 7372, 26.6, 587.523468
6484, 7388, 26.6, 587.563324
6464, 7344, 26.6, 587.603302
6464, 7360, 26.6, 587.643493
6476, 7380, 26.6, 587.685363
6464, 7364, 26.4, 587.730835
6480, 7368, 26.4, 587.764587
6480, 7360, 26.4, 587.803680
6488, 7364, 26.4, 587.843231
6476, 7364, 26.4, 587.885284
6468, 7356, 26.4, 587.923401
6464, 7360, 26.4, 587.963318
6480, 7372, 26.4, 588.003387
6476, 7364, 26.4, 588.043274
6468, 7360, 26.4, 588.085296
6476, 7364, 26.4, 588.123260
6472, 7368, 26.4, 588.163208
6476, 7368, 26.4, 588.203247
6464, 7364, 26.4, 588.243408
6468, 7352, 26.4, 588.285278
6464, 7352, 26.4, 588.323272
6484, 7360, 26.4, 588.363647
6476, 7368, 26.4, 588.403351
6476, 7352, 26.4, 588.443268
6476, 7356, 26.4, 588.485351
6492, 7368, 26.4, 588.523590
6472, 7368, 26.4, 588.563263
6472, 7356, 26.4, 588.603271
6472, 7356, 26.4, 588.643188
6488, 7376, 26.4, 588.685425
6484, 7372, 25.8, 588.730804
6460, 7364, 25.8, 588.764526
6472, 7352, 25.8, 588.803192
6492, 7376, 25.8, 588.843261
6476, 7372, 25.8, 588.885467
6460, 7352, 25.8, 588.923248
6476, 7364, 25.8, 588.963287
6480, 7384, 25.8, 589.003570
6464, 7364, 25.8, 589.043640
6468, 7348, 25.8, 589.085357
6472, 7368, 25.8, 589.123260
6492, 7376, 25.8, 589.163269
6468, 7356, 25.8, 589.301422
6448, 7336, 25.8, 589.518310
6472, 7384, 25.8, 589.559814
6476, 7380, 25.8, 589.598755
