Original Header:


CSV Header:

The voltages are now in volts.
The time is in seconds, subtracting off the startTime.
0.070, 50.998596
0.068, 51.000214
0.061, 51.001770
0.058, 51.003296
0.065, 51.005097
0.058, 51.006683
0.068, 51.008240
0.068, 51.009766
0.073, 51.011292
0.063, 51.012787
0.068, 51.016968
0.073, 51.019348
0.085, 51.021698
0.083, 51.024902
0.097, 51.027313
0.053, 51.029663
0.058, 51.032745
0.051, 51.036072
0.070, 51.038544
0.063, 51.040253
0.073, 51.041840
0.058, 51.043366
0.065, 51.045166
0.068, 51.046723
0.068, 51.048279
0.065, 51.049805
0.058, 51.051331
0.063, 51.052857
0.046, 51.057190
0.075, 51.059570
0.078, 51.061920
0.068, 51.065125
0.048, 51.067505
0.080, 51.069824
0.065, 51.072907
0.080, 51.076264
0.068, 51.078735
0.061, 51.080353
0.061, 51.081940
0.065, 51.083466
0.073, 51.085266
0.065, 51.086853
0.065, 51.088379
0.073, 51.089905
0.063, 51.091431
0.061, 51.092926
0.075, 51.096893
0.075, 51.099274
0.061, 51.101624
0.070, 51.104584
0.058, 51.107239
0.053, 51.109589
0.063, 51.114472
0.065, 51.118134
0.065, 51.119812
0.068, 51.121460
0.061, 51.123016
0.068, 51.124542
0.065, 51.126373
0.063, 51.127930
0.070, 51.129456
0.065, 51.131012
0.058, 51.132538
0.065, 51.134949
0.061, 51.137970
0.046, 51.140259
0.056, 51.142639
0.075, 51.145844
0.053, 51.148255
0.048, 51.150543
0.083, 51.154511
0.070, 51.157745
0.073, 51.159424
0.065, 51.161011
0.063, 51.162567
0.063, 51.164093
0.063, 51.165894
0.061, 51.167450
0.065, 51.168976
0.068, 51.170471
0.065, 51.171997
0.063, 51.175995
0.065, 51.178467
0.068, 51.180969
0.073, 51.183960
0.056, 51.186646
0.048, 51.189057
0.056, 51.191956
0.065, 51.195404
0.065, 51.198029
0.065, 51.199646
0.065, 51.201233
0.063, 51.202789
0.063, 51.204315
0.070, 51.206085
0.063, 51.207642
0.070, 51.209168
0.063, 51.210724
0.068, 51.212250
0.063, 51.213776
0.075, 51.217529
0.048, 51.219879
0.058, 51.222229
0.073, 51.225433
0.063, 51.227783
0.073, 51.230133
0.061, 51.233460
0.075, 51.238556
0.058, 51.240265
0.068, 51.241974
0.065, 51.243530
0.068, 51.245331
0.065, 51.246918
0.070, 51.248474
0.070, 51.250000
0.061, 51.251526
0.070, 51.253021
0.063, 51.256958
0.080, 51.259339
0.083, 51.261719
0.063, 51.264954
0.056, 51.267304
0.075, 51.269684
0.048, 51.272766
0.053, 51.276795
0.061, 51.278504
0.063, 51.280090
0.070, 51.281677
0.068, 51.283234
0.063, 51.285004
0.068, 51.286591
0.063, 51.288147
0.070, 51.289673
0.073, 51.291199
0.065, 51.292725
0.058, 51.296448
0.083, 51.298828
0.073, 51.301178
0.075, 51.304199
0.063, 51.306793
0.080, 51.309174
0.058, 51.312012
0.073, 51.315430
0.063, 51.320191
0.070, 51.321900
0.063, 51.323486
0.061, 51.325287
0.065, 51.326874
0.065, 51.328430
0.061, 51.329987
0.063, 51.331482
0.058, 51.333008
0.063, 51.336731
0.080, 51.339142
0.075, 51.341522
0.083, 51.344544
0.058, 51.347199
0.051, 51.349426
0.080, 51.352417
0.068, 51.355835
0.070, 51.358460
0.063, 51.360108
0.061, 51.363312
0.058, 51.365204
0.065, 51.366821
0.061, 51.368378
0.070, 51.369904
0.070, 51.371430
0.068, 51.372955
0.068, 51.377289
0.080, 51.379669
0.092, 51.381989
0.051, 51.385254
0.080, 51.387665
0.078, 51.390015
0.063, 51.393433
0.080, 51.397186
0.061, 51.398956
0.061, 51.400543
0.068, 51.402100
0.061, 51.403656
0.063, 51.405426
0.061, 51.407013
0.065, 51.408569
0.065, 51.410095
0.063, 51.411591
0.065, 51.414398
0.070, 51.417481
0.051, 51.419891
0.073, 51.422241
0.075, 51.425385
0.080, 51.427765
0.048, 51.430054
0.061, 51.433624
0.063, 51.437256
0.070, 51.438934
0.063, 51.440521
0.070, 51.442078
0.068, 51.443634
0.068, 51.445496
0.068, 51.447052
0.061, 51.448578
0.068, 51.450104
0.061, 51.451630
0.058, 51.454529
0.051, 51.457703
0.046, 51.459992
0.058, 51.462311
0.036, 51.465424
0.048, 51.467774
0.043, 51.470062
0.063, 51.473602
0.070, 51.477204
0.068, 51.478943
0.068, 51.480530
0.063, 51.482086
0.070, 51.483612
0.065, 51.485352
0.070, 51.488281
0.061, 51.489929
0.063, 51.491516
0.061, 51.494415
0.048, 51.497559
0.073, 51.499939
0.053, 51.502258
0.053, 51.505463
0.083, 51.507843
0.048, 51.510162
0.056, 51.513703
0.075, 51.517304
0.068, 51.519013
0.063, 51.520600
0.063, 51.522156
0.068, 51.523651
0.061, 51.525452
0.068, 51.527008
0.070, 51.528565
0.061, 51.530090
0.065, 51.531586
0.065, 51.534363
0.070, 51.537506
0.051, 51.539826
0.085, 51.542145
0.100, 51.545380
0.073, 51.547821
0.041, 51.550079
0.068, 51.553589
0.068, 51.557221
0.070, 51.558930
0.061, 51.560516
0.070, 51.562073
0.063, 51.563599
0.058, 51.565338
0.058, 51.566925
0.058, 51.568451
0.063, 51.570007
0.061, 51.571533
0.065, 51.573059
0.068, 51.576569
0.083, 51.578980
0.056, 51.581360
0.056, 51.583191
0.041, 51.586334
0.080, 51.588684
0.051, 51.590973
0.095, 51.594544
0.070, 51.598511
0.063, 51.600220
0.061, 51.601837
0.070, 51.603394
0.061, 51.605194
0.070, 51.606781
0.068, 51.608338
0.068, 51.609833
0.063, 51.612793
0.073, 51.616974
0.073, 51.619324
0.058, 51.621704
0.063, 51.624909
0.087, 51.627289
0.078, 51.629639
0.085, 51.633026
0.083, 51.636719
0.065, 51.638428
0.065, 51.640015
0.068, 51.641602
0.065, 51.643128
0.073, 51.644867
0.061, 51.646515
0.068, 51.648071
0.068, 51.649628
0.063, 51.651154
0.065, 51.652680
0.068, 51.656525
0.075, 51.658936
0.051, 51.661286
0.078, 51.664276
0.061, 51.666809
0.061, 51.669190
0.053, 51.672272
0.070, 51.675507
0.065, 51.678040
0.063, 51.679688
0.070, 51.681244
0.063, 51.682770
0.065, 51.684296
0.068, 51.686096
0.063, 51.687683
0.070, 51.689209
0.068, 51.690704
0.063, 51.692230
0.065, 51.694397
0.046, 51.697510
0.070, 51.699860
0.051, 51.702210
0.046, 51.705414
0.073, 51.707764
0.053, 51.710449
0.051, 51.714447
0.070, 51.717652
0.063, 51.719330
0.073, 51.720917
0.073, 51.722473
0.065, 51.723999
0.061, 51.725830
0.068, 51.727387
0.070, 51.728912
0.065, 51.730499
0.065, 51.732025
0.063, 51.737610
0.078, 51.740204
0.070, 51.742462
0.051, 51.745728
0.056, 51.748230
0.080, 51.750610
0.053, 51.752381
0.083, 51.756439
0.080, 51.759491
0.065, 51.761139
0.061, 51.762726
0.068, 51.764252
0.070, 51.765991
0.065, 51.767578
0.061, 51.769135
0.058, 51.770630
0.068, 51.772156
0.073, 51.773682
0.070, 51.777374
0.075, 51.779724
0.092, 51.782044
0.053, 51.785248
0.048, 51.787628
0.048, 51.789948
0.061, 51.793457
0.068, 51.797089
0.068, 51.798767
0.063, 51.800354
0.061, 51.801911
0.070, 51.803436
0.065, 51.805206
0.063, 51.806793
0.070, 51.808319
0.065, 51.809845
0.070, 51.811371
0.063, 51.812897
0.065, 51.816589
0.080, 51.819000
0.075, 51.821350
0.051, 51.824310
0.061, 51.826904
0.043, 51.829254
0.078, 51.832306
0.075, 51.835510
0.063, 51.838104
0.063, 51.839752
0.065, 51.841309
0.061, 51.842835
0.061, 51.844360
0.058, 51.846161
0.063, 51.847717
0.061, 51.849304
0.061, 51.850861
0.065, 51.852356
0.058, 51.854553
0.048, 51.857727
0.075, 51.860108
0.051, 51.865387
0.053, 51.868012
0.073, 51.870270
0.078, 51.873230
0.075, 51.876404
0.065, 51.879334
0.068, 51.880982
0.070, 51.882568
0.063, 51.884094
0.065, 51.885895
0.061, 51.887451
0.061, 51.888977
0.065, 51.890503
0.065, 51.892029
0.070, 51.895661
0.070, 51.899475
0.048, 51.902619
0.051, 51.905213
0.053, 51.907532
0.087, 51.910462
0.058, 51.912781
0.080, 51.915344
0.075, 51.919312
0.073, 51.922272
0.073, 51.923950
0.063, 51.925781
0.073, 51.927368
0.068, 51.928925
0.063, 51.930451
0.070, 51.931976
0.065, 51.933472
0.061, 51.937134
0.080, 51.939514
0.073, 51.941834
0.061, 51.945038
0.058, 51.947388
0.051, 51.949829
0.075, 51.952881
0.075, 51.956177
0.075, 51.959595
0.065, 51.961273
0.068, 51.962860
0.063, 51.964417
0.065, 51.966217
0.065, 51.967804
0.063, 51.969330
0.068, 51.970886
0.073, 51.972412
0.061, 51.976166
0.080, 51.978638
0.083, 51.981018
0.058, 51.983948
0.080, 51.988190
0.058, 51.990631
0.073, 51.995026
0.070, 51.997833
0.063, 51.999512
0.065, 52.001099
0.065, 52.002655
0.070, 52.004181
0.070, 52.005982
0.065, 52.007568
0.068, 52.009094
0.068, 52.010620
0.065, 52.012146
0.068, 52.016144
0.078, 52.018646
0.048, 52.021027
0.083, 52.022888
0.058, 52.026611
0.046, 52.028992
0.078, 52.031983
0.073, 52.035462
0.068, 52.038086
0.065, 52.039734
0.063, 52.041321
0.061, 52.042877
0.068, 52.044403
0.058, 52.046173
0.063, 52.047730
0.063, 52.049286
0.065, 52.050873
0.065, 52.052429
0.068, 52.054596
0.075, 52.057739
0.078, 52.060028
0.061, 52.062348
0.053, 52.065491
0.048, 52.067871
0.078, 52.070191
0.048, 52.073578
0.075, 52.077393
0.073, 52.079102
0.063, 52.080689
0.065, 52.082245
0.061, 52.083771
0.061, 52.085571
0.073, 52.087128
0.068, 52.088654
0.061, 52.090180
0.061, 52.091705
0.065, 52.094147
0.046, 52.097443
0.075, 52.099793
0.087, 52.102112
0.046, 52.105316
0.087, 52.107666
0.080, 52.110108
0.078, 52.115662
0.070, 52.118683
0.068, 52.120361
0.065, 52.121979
0.065, 52.123505
0.061, 52.125275
0.063, 52.126862
0.063, 52.128418
0.061, 52.129913
0.065, 52.131470
0.065, 52.132965
0.065, 52.137116
0.070, 52.139465
0.087, 52.141815
0.090, 52.144989
0.065, 52.147339
0.053, 52.149628
0.063, 52.153137
0.073, 52.156891
0.068, 52.158600
0.068, 52.160187
0.068, 52.161743
0.061, 52.163269
0.063, 52.165070
0.070, 52.166657
0.070, 52.168213
0.061, 52.169739
0.070, 52.171265
0.068, 52.172760
0.065, 52.176422
0.075, 52.178742
0.083, 52.181091
0.046, 52.182861
0.080, 52.186035
0.075, 52.188324
0.075, 52.190643
0.048, 52.194183
0.073, 52.197815
0.065, 52.199524
0.063, 52.201141
0.061, 52.202698
0.070, 52.204224
0.063, 52.205994
0.070, 52.207550
0.063, 52.209107
0.068, 52.210632
0.063, 52.212158
0.061, 52.214417
0.046, 52.217560
0.075, 52.219910
0.080, 52.222260
0.046, 52.225464
0.078, 52.227814
0.048, 52.230133
0.056, 52.233643
0.070, 52.238770
0.068, 52.240479
0.065, 52.242066
0.068, 52.243622
0.061, 52.245392
0.061, 52.247009
0.065, 52.248566
0.065, 52.250061
0.061, 52.251587
0.065, 52.253143
0.073, 52.256958
0.046, 52.259400
0.078, 52.261719
0.078, 52.264923
0.063, 52.267334
0.056, 52.269684
0.058, 52.272766
0.073, 52.276062
0.075, 52.278504
0.068, 52.280152
0.068, 52.281738
0.068, 52.283295
0.070, 52.285095
0.070, 52.286682
0.061, 52.288239
0.068, 52.289765
0.068, 52.291290
0.063, 52.292816
0.065, 52.296906
0.065, 52.299286
0.053, 52.301605
0.063, 52.304840
0.083, 52.307251
0.095, 52.309570
0.065, 52.313507
0.073, 52.318115
0.073, 52.320679
0.061, 52.322327
0.070, 52.323883
0.073, 52.325684
0.065, 52.327271
0.073, 52.328797
0.061, 52.330322
0.065, 52.331848
0.065, 52.334534
0.051, 52.337647
0.075, 52.340027
0.056, 52.342316
0.058, 52.345459
0.048, 52.347839
0.053, 52.350128
0.083, 52.353668
0.070, 52.357330
0.070, 52.359009
0.070, 52.362000
0.065, 52.363709
0.063, 52.365540
0.058, 52.367127
0.065, 52.368683
0.068, 52.370209
0.061, 52.371735
0.065, 52.374512
0.043, 52.377869
0.080, 52.380219
0.075, 52.382568
0.056, 52.386383
0.043, 52.388306
0.056, 52.390625
0.068, 52.394867
0.073, 52.397797
0.065, 52.399475
0.058, 52.401062
0.061, 52.402619
0.068, 52.404144
0.070, 52.405914
0.068, 52.407471
0.063, 52.409027
0.063, 52.410553
0.068, 52.412079
0.068, 52.413574
0.061, 52.417236
0.043, 52.419647
0.078, 52.421997
0.051, 52.425202
0.058, 52.427582
0.068, 52.429962
0.065, 52.432800
0.068, 52.436249
0.068, 52.438873
0.065, 52.440491
0.063, 52.442078
0.061, 52.443634
0.063, 52.445404
0.061, 52.446991
0.065, 52.448517
0.063, 52.450043
0.068, 52.451569
0.058, 52.453125
0.068, 52.456787
0.075, 52.459168
0.080, 52.461517
0.051, 52.464447
0.063, 52.467133
0.070, 52.469452
0.063, 52.472870
0.078, 52.476563
0.063, 52.478302
0.061, 52.479889
0.061, 52.481445
0.065, 52.482971
0.063, 52.484497
0.070, 52.487793
0.068, 52.489441
0.058, 52.491028
0.065, 52.492554
0.073, 52.496552
0.075, 52.498963
0.075, 52.501343
0.073, 52.504303
0.053, 52.506958
0.075, 52.509155
0.075, 52.512360
0.046, 52.515625
0.068, 52.518158
0.065, 52.519745
0.068, 52.521301
0.068, 52.522827
0.063, 52.524384
0.058, 52.526154
0.065, 52.527710
0.061, 52.529236
0.063, 52.530762
0.070, 52.532257
0.063, 52.535919
0.061, 52.538391
0.083, 52.540741
0.046, 52.542511
0.080, 52.545715
0.046, 52.548096
0.058, 52.550354
0.075, 52.554199
0.068, 52.557495
0.063, 52.559174
0.068, 52.560730
0.070, 52.562287
0.058, 52.563812
0.061, 52.565582
0.063, 52.567139
0.065, 52.568665
0.065, 52.570191
0.061, 52.571747
0.075, 52.573242
0.070, 52.576904
0.053, 52.579285
0.056, 52.581665
0.053, 52.584870
0.053, 52.587250
0.073, 52.589600
0.063, 52.592621
0.051, 52.597595
0.063, 52.599304
0.068, 52.600922
0.070, 52.602478
0.065, 52.604035
0.070, 52.605805
0.065, 52.607361
0.070, 52.608917
0.063, 52.611817
0.065, 52.614441
0.051, 52.617615
0.053, 52.619965
0.051, 52.622254
0.053, 52.625458
0.053, 52.627808
0.046, 52.630127
0.083, 52.633637
0.073, 52.637238
0.063, 52.638947
0.061, 52.640564
0.073, 52.642120
0.068, 52.643646
0.065, 52.645386
0.070, 52.646942
0.063, 52.648499
0.070, 52.649994
0.063, 52.651550
0.070, 52.654389
0.051, 52.657593
0.058, 52.659973
0.080, 52.662293
0.061, 52.665497
0.053, 52.667847
0.080, 52.670197
0.073, 52.673248
0.087, 52.677307
0.068, 52.679016
0.058, 52.680603
0.068, 52.682160
0.065, 52.683716
0.065, 52.685455
0.061, 52.687042
0.061, 52.688568
0.070, 52.690094
0.070, 52.691589
0.063, 52.693115
0.070, 52.697327
0.051, 52.699616
0.053, 52.701935
0.095, 52.705139
0.087, 52.707520
0.078, 52.710236
0.073, 52.713867
0.065, 52.717499
0.073, 52.719177
0.065, 52.720825
0.065, 52.722382
0.070, 52.723908
0.070, 52.725678
0.070, 52.727234
0.061, 52.728760
0.073, 52.730286
0.063, 52.731812
0.065, 52.734406
0.083, 52.739685
0.056, 52.741943
0.063, 52.745178
0.058, 52.747650
0.080, 52.750000
0.053, 52.751770
0.075, 52.756043
0.075, 52.758972
0.065, 52.760620
0.065, 52.762177
0.070, 52.763733
0.061, 52.765503
0.068, 52.767090
0.063, 52.768646
0.070, 52.770172
0.065, 52.771698
0.070, 52.774475
0.056, 52.777619
0.053, 52.779999
0.056, 52.782318
0.083, 52.785492
0.083, 52.787842
0.083, 52.790192
0.061, 52.793640
0.053, 52.797424
0.070, 52.799133
0.068, 52.800751
0.058, 52.802307
0.063, 52.803833
0.065, 52.805603
0.070, 52.807160
0.065, 52.808685
0.061, 52.810211
0.070, 52.811737
0.065, 52.813263
0.078, 52.817413
0.051, 52.819763
0.056, 52.822113
0.075, 52.825318
0.063, 52.827698
0.073, 52.830078
0.058, 52.833130
0.080, 52.836365
0.073, 52.838989
0.068, 52.840637
0.061, 52.842194
0.065, 52.843720
0.068, 52.845490
0.065, 52.847107
0.058, 52.848633
0.063, 52.850159
0.068, 52.851685
0.063, 52.853180
0.063, 52.856842
0.075, 52.859284
0.051, 52.863068
0.051, 52.866425
0.083, 52.868744
0.075, 52.871063
0.078, 52.874512
0.085, 52.878266
0.068, 52.879975
0.068, 52.881531
0.073, 52.883118
0.061, 52.884918
0.063, 52.886505
0.068, 52.888031
0.063, 52.889557
0.065, 52.891083
0.065, 52.892639
0.058, 52.897614
0.073, 52.902161
0.058, 52.905060
0.073, 52.907379
0.065, 52.910462
0.061, 52.912903
0.070, 52.915436
0.078, 52.918427
0.073, 52.921448
0.083, 52.924317
0.063, 52.926239
0.068, 52.927857
0.065, 52.929413
0.063, 52.930939
0.073, 52.932465
0.065, 52.936432
0.041, 52.938843
0.078, 52.941040
0.061, 52.944031
0.061, 52.946808
0.073, 52.949036
0.078, 52.951996
0.068, 52.955444
0.085, 52.959046
0.068, 52.960755
0.068, 52.962372
0.065, 52.963959
0.065, 52.965729
0.058, 52.967285
0.068, 52.968842
0.063, 52.970368
0.068, 52.971893
0.065, 52.975891
0.051, 52.978363
0.051, 52.980133
0.051, 52.982422
0.075, 52.987793
0.087, 52.990235
0.061, 52.993805
0.070, 52.997437
0.065, 52.999146
0.065, 53.000733
0.063, 53.002289
0.061, 53.003815
0.061, 53.005585
0.070, 53.007141
0.065, 53.008698
0.061, 53.010224
0.065, 53.011749
0.068, 53.014404
0.053, 53.018036
0.058, 53.019959
0.053, 53.022217
0.073, 53.026062
0.051, 53.027863
0.080, 53.030182
0.073, 53.034119
0.075, 53.037384
0.061, 53.039032
0.063, 53.040589
0.068, 53.042267
0.065, 53.043884
0.065, 53.045715
0.070, 53.047272
0.061, 53.048828
0.065, 53.050324
0.065, 53.051850
0.063, 53.053375
0.063, 53.057068
0.083, 53.059357
0.083, 53.061768
0.058, 53.064972
0.048, 53.067291
0.051, 53.069611
0.090, 53.072998
0.078, 53.076691
0.068, 53.078430
0.068, 53.080048
0.068, 53.081574
0.068, 53.083069
0.063, 53.084870
0.068, 53.086456
0.061, 53.088013
0.068, 53.089539
0.061, 53.091065
0.073, 53.092590
0.061, 53.096161
0.075, 53.098572
0.053, 53.101105
0.063, 53.103912
0.087, 53.106720
0.041, 53.108917
0.056, 53.113464
0.065, 53.117706
0.070, 53.119446
0.061, 53.121033
0.065, 53.122589
0.070, 53.124176
0.065, 53.125946
0.073, 53.127503
0.063, 53.129028
0.070, 53.130554
0.061, 53.132080
0.065, 53.133606
0.068, 53.137390
0.046, 53.139679
0.075, 53.141998
0.058, 53.145203
0.087, 53.147583
0.078, 53.149933
0.053, 53.153320
0.083, 53.157105
0.068, 53.158844
0.068, 53.160431
0.070, 53.162079
0.061, 53.163605
0.063, 53.165344
0.063, 53.166901
0.073, 53.168457
0.061, 53.169983
0.070, 53.171539
0.068, 53.173065
0.073, 53.177399
0.073, 53.179779
0.075, 53.182068
0.063, 53.185242
0.080, 53.187622
0.075, 53.189911
0.090, 53.193360
0.075, 53.197205
0.070, 53.198914
0.061, 53.200501
0.065, 53.202057
0.065, 53.203583
0.063, 53.205383
0.065, 53.206970
0.065, 53.208496
0.068, 53.210022
0.061, 53.211548
0.070, 53.213074
0.070, 53.217224
0.070, 53.219544
0.087, 53.221863
0.051, 53.225067
0.065, 53.227417
0.053, 53.229736
0.080, 53.233277
0.070, 53.238281
0.065, 53.240021
0.068, 53.241608
0.065, 53.243164
0.068, 53.244934
0.065, 53.246521
0.063, 53.248047
0.068, 53.249603
0.061, 53.251129
0.063, 53.252655
0.068, 53.256439
0.080, 53.258850
0.073, 53.261109
0.065, 53.264160
0.051, 53.266937
0.041, 53.269318
0.078, 53.272217
0.075, 53.275330
0.075, 53.278229
0.061, 53.279877
0.065, 53.281464
0.058, 53.283020
0.058, 53.284546
0.061, 53.286377
0.065, 53.287933
0.063, 53.289459
0.070, 53.290985
0.068, 53.292511
0.065, 53.296600
0.073, 53.299011
0.075, 53.301239
0.075, 53.304199
0.083, 53.307037
0.075, 53.309296
0.083, 53.312256
0.063, 53.315338
0.075, 53.320343
0.068, 53.322052
0.068, 53.323639
0.070, 53.325470
0.061, 53.327057
0.058, 53.328613
0.063, 53.330139
0.063, 53.331696
0.061, 53.334442
0.046, 53.337586
0.080, 53.339935
0.046, 53.342224
0.090, 53.345429
0.080, 53.347778
0.087, 53.350098
0.073, 53.353638
0.078, 53.357269
0.070, 53.358948
0.070, 53.362030
0.065, 53.363770
0.061, 53.365601
0.068, 53.367218
0.065, 53.368744
0.070, 53.370300
0.068, 53.371826
0.073, 53.376251
0.058, 53.378784
0.068, 53.381165
0.061, 53.384125
0.063, 53.386749
0.078, 53.389160
0.056, 53.392182
0.075, 53.395325
0.073, 53.398255
0.068, 53.399872
0.068, 53.401459
0.068, 53.403015
0.070, 53.404541
0.061, 53.406372
0.063, 53.407898
0.065, 53.409424
0.061, 53.410950
0.061, 53.412506
0.063, 53.416748
0.075, 53.419129
0.058, 53.421478
0.053, 53.424469
0.065, 53.427124
0.058, 53.429443
0.048, 53.432495
0.075, 53.436859
0.063, 53.440613
0.073, 53.442291
0.065, 53.443878
0.065, 53.445648
0.070, 53.447235
0.063, 53.448792
0.070, 53.450318
0.065, 53.451813
0.056, 53.453339
0.063, 53.457062
0.078, 53.459473
0.046, 53.461762
0.073, 53.464996
0.092, 53.467407
0.078, 53.469788
0.065, 53.473236
0.083, 53.476929
0.063, 53.478638
0.061, 53.480225
0.063, 53.481781
0.061, 53.483307
0.063, 53.485108
0.061, 53.488098
0.073, 53.489716
0.068, 53.491272
0.068, 53.492859
0.065, 53.496582
0.083, 53.498993
0.053, 53.501312
0.070, 53.504303
0.078, 53.506897
0.078, 53.509247
0.043, 53.512665
0.078, 53.516419
0.063, 53.518128
0.065, 53.519714
0.068, 53.521271
0.065, 53.522797
0.063, 53.524323
0.063, 53.526123
0.065, 53.527680
0.063, 53.529205
0.061, 53.530731
0.061, 53.532227
0.065, 53.536286
0.085, 53.538757
0.085, 53.541138
0.070, 53.544281
0.061, 53.546845
0.070, 53.549225
0.087, 53.552307
0.073, 53.555481
0.075, 53.558075
0.063, 53.559723
0.065, 53.561279
0.068, 53.562805
0.070, 53.564331
0.058, 53.566162
0.063, 53.567719
0.063, 53.569245
0.065, 53.570770
0.068, 53.572296
0.061, 53.574494
0.053, 53.577637
0.075, 53.580017
0.078, 53.582276
0.068, 53.585480
0.048, 53.587830
0.075, 53.590149
0.061, 53.593689
0.070, 53.597687
0.063, 53.599396
0.061, 53.600983
0.063, 53.602539
0.063, 53.604065
0.070, 53.605835
0.065, 53.607391
0.063, 53.608948
0.073, 53.611939
0.068, 53.614533
0.051, 53.617737
0.075, 53.620117
0.048, 53.622376
0.085, 53.625580
0.046, 53.627899
0.048, 53.630219
0.061, 53.633606
0.046, 53.637421
0.065, 53.639130
0.065, 53.640747
0.061, 53.642304
0.070, 53.643860
0.065, 53.645630
0.070, 53.647186
0.070, 53.648712
0.065, 53.650238
0.065, 53.651764
0.061, 53.653290
0.051, 53.657257
0.080, 53.659577
0.087, 53.661896
0.056, 53.665100
0.046, 53.667481
0.056, 53.669769
0.073, 53.673279
0.075, 53.676911
0.068, 53.678620
0.068, 53.680206
0.061, 53.681763
0.056, 53.683289
0.065, 53.685059
0.065, 53.686676
0.070, 53.688233
0.068, 53.689758
0.063, 53.691284
0.070, 53.692810
0.068, 53.696625
0.068, 53.699036
0.080, 53.701416
0.068, 53.704315
0.063, 53.706909
0.073, 53.709625
0.048, 53.712830
0.073, 53.716126
0.070, 53.718598
0.065, 53.720215
0.058, 53.721832
0.061, 53.723358
0.063, 53.725159
0.068, 53.726715
0.068, 53.728272
0.063, 53.729798
0.068, 53.731293
0.068, 53.732849
0.063, 53.738312
0.048, 53.740723
0.053, 53.743042
0.051, 53.746246
0.053, 53.748596
0.056, 53.750916
0.058, 53.754425
0.075, 53.758057
0.058, 53.759766
0.061, 53.761353
0.063, 53.762909
0.068, 53.764435
0.061, 53.766266
0.065, 53.767944
0.063, 53.769501
0.061, 53.771027
0.061, 53.772553
0.070, 53.776032
0.070, 53.777893
0.046, 53.780274
0.056, 53.782593
0.053, 53.785828
0.083, 53.788178
0.075, 53.790497
0.080, 53.794373
0.075, 53.797608
0.065, 53.799256
0.061, 53.800842
0.065, 53.802399
0.068, 53.803955
0.070, 53.805695
0.065, 53.807251
0.070, 53.808808
0.063, 53.810303
0.058, 53.811829
0.061, 53.815918
0.053, 53.818360
0.053, 53.820160
0.051, 53.822479
0.048, 53.825684
0.078, 53.828064
0.048, 53.830383
0.083, 53.833954
